,edad,hombre,est_sup,colegio_priv,gran_empresa,segundo_trab,ingbrut,urbano,pobre
61111,22.0,0,0,0,1,0,3434.8333333333335,1,0
61112,22.0,0,1,0,0,0,593.25,1,0
61113,22.0,0,1,0,0,0,3434.8333333333335,1,0
61114,22.0,0,1,0,1,0,593.25,1,0
61115,22.0,0,1,0,1,0,3434.8333333333335,1,0
61116,27.0,1,0,0,1,0,593.25,1,0
61117,27.0,1,0,0,1,0,3434.8333333333335,1,0
61118,39.0,1,1,0,0,0,2010.0,1,0
61120,46.0,1,0,0,0,0,3089.0,1,0
61121,41.0,0,0,0,0,0,3089.0,1,0
61122,22.0,1,1,1,0,0,3089.0,1,0
61123,57.0,1,0,0,0,0,5991.0,1,0
61124,53.0,0,0,0,0,0,5991.0,1,0
61125,31.0,0,0,1,1,0,5991.0,1,0
61126,28.0,1,1,0,0,0,5991.0,1,0
61127,23.0,0,0,1,0,0,5991.0,1,0
61128,48.0,0,0,0,0,0,1331.9166666666667,1,0
61129,15.0,1,0,0,0,0,1331.9166666666667,1,0
61130,40.0,1,0,0,1,0,3955.5,1,0
61131,37.0,0,0,0,0,0,3955.5,1,0
61138,37.0,1,0,1,0,0,2077.8333333333335,1,0
61140,50.0,0,0,0,0,0,1202.6666666666667,1,0
61141,75.0,1,0,0,0,0,602.3333333333334,1,0
61143,52.0,1,0,0,0,1,5170.833333333333,1,0
61144,48.0,0,0,0,0,0,5170.833333333333,1,0
61145,27.0,1,0,0,0,0,5170.833333333333,1,0
61146,26.0,1,1,0,0,0,5170.833333333333,1,0
61147,16.0,0,0,0,0,0,5170.833333333333,1,0
61148,40.0,1,1,0,1,0,4213.083333333333,1,0
61149,34.0,0,1,1,0,1,4213.083333333333,1,0
61150,54.0,1,0,0,0,1,1666.8333333333333,1,0
61151,51.0,0,0,0,0,0,1666.8333333333333,1,0
61152,61.0,1,0,0,1,0,932.25,1,0
61153,32.0,1,0,1,0,0,2675.4166666666665,1,0
61156,31.0,1,0,0,1,0,1707.6666666666667,1,0
61160,78.0,0,0,0,0,0,342.8333333333333,1,0
61163,24.0,1,0,0,0,0,2659.0,1,0
61164,44.0,1,0,0,1,0,2153.0,1,0
61165,41.0,0,0,0,1,0,2153.0,1,0
61167,48.0,1,1,0,0,0,1834.4166666666667,1,0
61168,43.0,0,0,0,0,0,1834.4166666666667,1,0
61169,15.0,1,0,0,0,0,1834.4166666666667,1,0
61170,49.0,1,0,0,0,0,1584.8333333333333,1,0
61171,21.0,1,0,0,0,0,1584.8333333333333,1,0
61172,61.0,0,0,0,0,0,975.3333333333334,1,0
61173,45.0,0,0,0,0,1,2259.25,1,0
61174,23.0,1,1,0,0,0,2259.25,1,0
61176,57.0,1,1,0,0,1,2786.5833333333335,1,0
61179,32.0,1,1,0,0,0,4862.25,1,0
61180,33.0,0,1,0,1,0,4862.25,1,0
61181,27.0,1,1,1,1,0,3886.1666666666665,1,0
61182,46.0,1,0,0,1,0,9966.333333333334,1,0
61184,40.0,0,0,1,0,0,1575.5833333333333,1,0
61185,59.0,1,0,0,1,0,6992.916666666667,1,0
61186,26.0,1,0,0,1,0,6992.916666666667,1,0
61187,52.0,1,1,0,1,0,13565.583333333334,1,0
61188,54.0,0,1,0,1,0,13565.583333333334,1,0
61189,62.0,1,0,0,1,0,2612.4166666666665,0,0
61191,25.0,0,0,1,0,0,2612.4166666666665,0,0
61192,62.0,1,0,1,0,0,1619.4166666666667,0,0
61197,64.0,1,0,0,0,1,3515.7220052083335,0,0
61198,60.0,0,0,0,0,1,3515.7220052083335,0,0
61199,19.0,1,0,0,0,0,3515.7220052083335,0,0
61200,50.0,1,1,0,1,0,2389.0833333333335,0,0
61202,65.0,1,0,0,0,0,1850.0,0,0
61203,60.0,0,0,0,0,0,1850.0,0,0
61206,58.0,1,0,0,1,0,2997.1666666666665,0,0
61208,28.0,1,1,1,1,0,2997.1666666666665,0,0
61209,41.0,1,0,0,1,0,3469.1666666666665,0,0
61210,40.0,0,0,0,1,1,3469.1666666666665,0,0
61211,18.0,1,0,0,0,0,3469.1666666666665,0,0
61213,72.0,1,0,0,0,0,1480.9166666666667,0,0
61215,38.0,1,0,0,0,0,2128.0833333333335,0,0
61216,29.0,0,0,0,0,0,2128.0833333333335,0,0
61217,39.0,1,0,0,0,1,4253.75,0,0
61218,37.0,0,0,0,1,0,4253.75,0,0
61219,16.0,1,0,0,0,0,4253.75,0,0
61222,35.0,0,0,0,1,0,1820.4166666666667,0,0
61223,24.0,1,0,0,0,0,1631.5,0,0
61224,19.0,0,0,0,0,0,1631.5,0,0
61225,28.0,0,0,0,1,0,2296.9166666666665,0,0
61227,59.0,0,0,0,1,0,1541.75,0,0
61228,46.0,1,0,0,0,0,1237.9166666666667,0,0
61231,64.0,1,0,0,0,1,1261.3333333333333,0,0
61232,43.0,1,0,0,0,0,1266.5833333333333,0,0
61234,55.0,1,0,0,1,0,2234.5,0,0
61235,52.0,0,0,0,0,0,2234.5,0,0
61236,24.0,1,0,0,0,0,2234.5,0,0
61239,35.0,1,0,0,0,1,1759.3333333333333,0,0
61240,32.0,0,0,0,0,0,1759.3333333333333,0,0
61241,57.0,1,1,1,1,1,8228.0,1,0
61242,57.0,1,1,1,1,1,1531.25,1,0
61245,57.0,1,1,0,1,1,8228.0,1,0
61246,57.0,1,1,0,1,1,1531.25,1,0
61249,73.0,1,1,1,1,1,8228.0,1,0
61250,73.0,1,1,1,1,1,1531.25,1,0
61253,73.0,1,1,0,1,1,8228.0,1,0
61254,73.0,1,1,0,1,1,1531.25,1,0
61257,56.0,0,1,0,0,1,8228.0,1,0
61258,56.0,0,1,0,0,1,1531.25,1,0
61261,56.0,0,0,1,0,1,8228.0,1,0
61262,56.0,0,0,1,0,1,1531.25,1,0
61265,77.0,0,1,0,0,1,8228.0,1,0
61266,77.0,0,1,0,0,1,1531.25,1,0
61269,77.0,0,0,1,0,1,8228.0,1,0
61270,77.0,0,0,1,0,1,1531.25,1,0
61273,29.0,1,1,1,1,0,8228.0,1,0
61274,29.0,1,1,1,1,0,1531.25,1,0
61275,26.0,0,1,1,1,0,8228.0,1,0
61276,26.0,0,1,1,1,0,1531.25,1,0
61279,48.0,1,1,0,1,0,3968.25,1,0
61280,46.0,0,0,0,0,1,3968.25,1,0
61282,43.0,1,0,1,1,0,6111.416666666667,1,0
61283,38.0,0,1,0,0,0,6111.416666666667,1,0
61289,76.0,0,0,0,0,0,774.1666666666666,1,0
61290,41.0,0,1,0,0,0,774.1666666666666,1,0
61293,56.0,1,0,0,0,0,3825.6666666666665,1,0
61294,50.0,0,0,0,0,0,3825.6666666666665,1,0
61295,51.0,1,1,1,1,1,5532.333333333333,1,0
61297,30.0,0,1,1,0,1,5532.333333333333,1,0
61298,22.0,0,1,1,0,0,5532.333333333333,1,0
61299,19.0,0,0,1,0,0,5532.333333333333,1,0
61300,45.0,1,1,1,1,1,3312.5833333333335,1,0
61301,44.0,0,0,0,0,0,3312.5833333333335,1,0
61302,22.0,0,0,1,0,0,3312.5833333333335,1,0
61303,42.0,1,0,1,0,0,2716.75,1,0
61304,32.0,0,0,1,1,1,2716.75,1,0
61305,53.0,1,1,1,1,0,2387.7970377604165,1,0
61308,39.0,1,1,1,1,0,4149.5,1,0
61309,41.0,0,1,1,1,0,4149.5,1,0
61311,64.0,1,0,0,0,0,1950.4166666666667,1,0
61313,30.0,0,0,0,0,0,1950.4166666666667,1,0
61314,30.0,0,0,1,0,0,1950.4166666666667,1,0
61315,64.0,1,0,0,0,0,2126.5,1,0
61317,30.0,1,1,1,0,0,2126.5,1,0
61318,67.0,1,0,0,0,0,3595.8333333333335,1,0
61321,26.0,1,1,1,0,0,852.8333333333334,1,0
61322,24.0,0,0,1,0,0,852.8333333333334,1,0
61323,52.0,0,0,0,0,0,4032.3333333333335,1,0
61324,27.0,1,1,1,0,0,4032.3333333333335,1,0
61325,15.0,0,0,0,0,0,4032.3333333333335,1,0
61326,61.0,1,1,1,0,0,9475.583333333334,1,0
61328,37.0,1,1,0,0,0,9475.583333333334,1,0
61329,34.0,1,1,1,0,0,9475.583333333334,1,0
61330,24.0,1,1,1,0,0,9475.583333333334,1,0
61331,31.0,1,1,1,0,1,5929.583333333333,1,0
61332,28.0,0,1,1,0,1,5929.583333333333,1,0
61333,66.0,1,1,0,0,0,347.1666666666667,1,0
61337,64.0,0,1,0,0,0,3187.25,1,0
61338,38.0,1,1,1,0,1,3187.25,1,0
61339,49.0,1,0,0,0,0,6005.75,1,0
61341,25.0,0,1,1,1,0,6005.75,1,0
61342,66.0,0,0,0,0,0,170.58333333333334,1,0
61343,52.0,1,1,0,0,0,6220.583333333333,1,0
61344,45.0,0,1,0,0,1,6220.583333333333,1,0
61345,17.0,1,0,1,0,0,6220.583333333333,1,0
61346,53.0,0,0,1,0,0,3316.75,1,0
61347,34.0,1,0,0,1,0,3316.75,1,0
61349,31.0,1,1,0,1,0,1257.3333333333333,1,0
61352,34.0,1,0,0,0,0,2532.9166666666665,1,0
61357,42.0,1,1,0,1,0,1886.25,1,0
61358,74.0,1,0,0,0,0,466.0,1,0
61359,66.0,0,0,0,0,0,466.0,1,0
61362,33.0,1,1,1,0,1,1741.75,1,0
61363,62.0,1,0,0,0,0,741.0,1,0
61365,42.0,1,0,0,0,1,3625.6666666666665,1,0
61366,36.0,0,0,0,0,0,3625.6666666666665,1,0
61367,17.0,1,0,0,0,0,3625.6666666666665,1,0
61369,46.0,1,0,0,0,1,520.75,1,0
61370,69.0,0,0,0,0,0,269.5,1,0
61371,41.0,1,0,0,0,0,1558.5,1,0
61372,40.0,0,0,0,0,0,1558.5,1,0
61374,26.0,0,0,0,0,0,686.0833333333334,1,0
61375,26.0,1,0,0,0,0,1041.4166666666667,1,0
61376,27.0,0,0,0,1,0,1041.4166666666667,1,0
61377,63.0,1,0,0,0,0,355.4166666666667,1,0
61378,35.0,1,0,0,0,0,942.0833333333334,1,1
61379,32.0,0,0,0,0,0,942.0833333333334,1,1
61380,33.0,1,0,0,1,0,2307.6666666666665,1,0
61381,29.0,0,0,0,0,0,2307.6666666666665,1,0
61382,38.0,0,1,0,1,0,1204.0,1,0
61383,70.0,1,0,0,0,0,1656.5,1,0
61384,44.0,1,0,0,0,1,1394.6666666666667,1,0
61386,20.0,0,0,1,0,1,1394.6666666666667,1,0
61387,38.0,1,1,0,0,0,1304.6399739583333,1,0
61389,36.0,0,0,0,0,1,1671.5,1,0
61390,43.0,1,0,0,0,1,1097.6666666666667,1,0
61391,39.0,0,0,0,0,0,1097.6666666666667,1,0
61392,17.0,1,0,0,0,0,1097.6666666666667,1,0
61393,60.0,1,0,0,1,1,3427.75,1,0
61394,59.0,0,0,0,0,0,3427.75,1,0
61395,30.0,1,0,0,0,0,3427.75,1,0
61397,72.0,1,0,0,0,0,3051.1666666666665,1,1
61399,39.0,0,0,0,0,0,3051.1666666666665,1,1
61400,45.0,1,1,0,0,1,3051.1666666666665,1,1
61401,17.0,0,0,0,0,0,3051.1666666666665,1,1
61402,15.0,0,0,0,0,0,3051.1666666666665,1,1
61403,21.0,1,0,0,0,1,3051.1666666666665,1,1
61404,56.0,1,0,0,0,0,695.3333333333334,1,0
61405,36.0,0,0,0,0,0,695.3333333333334,1,0
61406,50.0,1,0,0,0,1,4992.166666666667,1,0
61407,40.0,0,0,0,0,1,4992.166666666667,1,0
61410,17.0,0,0,0,0,1,4992.166666666667,1,0
61411,74.0,1,0,0,0,0,843.3333333333334,0,0
61413,38.0,1,0,0,0,0,1042.4166666666667,0,0
61415,18.0,1,0,0,0,0,1320.3333333333333,0,0
61417,70.0,0,0,0,0,0,8.5,0,0
61418,60.0,1,0,0,0,1,831.6637369791666,0,0
61419,60.0,0,0,0,0,1,831.6637369791666,0,0
61420,24.0,1,0,0,0,0,831.6637369791666,0,0
61421,71.0,1,0,0,0,1,418.538330078125,0,0
61422,46.0,0,0,0,0,0,743.5,0,0
61423,22.0,0,0,1,0,0,743.5,0,0
61424,35.0,0,0,0,0,0,111.33333333333333,0,0
61425,37.0,1,0,0,0,0,111.33333333333333,0,0
61426,61.0,0,0,0,0,0,834.75,0,0
61427,30.0,0,0,1,1,1,834.75,0,0
61428,35.0,0,0,0,0,1,1382.60693359375,0,0
61429,43.0,1,0,0,0,0,1382.60693359375,0,0
61430,16.0,1,0,0,0,0,1382.60693359375,0,0
61432,51.0,1,0,0,0,0,738.4166666666666,0,0
61433,35.0,0,0,0,0,0,738.4166666666666,0,0
61434,71.0,1,0,0,0,1,185.58333333333334,0,0
61435,79.0,1,0,0,0,0,778.9166666666666,0,1
61437,76.0,1,0,0,0,0,484.0576171875,0,0
61439,43.0,1,0,0,0,0,143.58333333333334,0,1
61440,39.0,0,0,0,0,0,143.58333333333334,0,1
61441,23.0,0,0,0,0,0,143.58333333333334,0,1
61444,31.0,1,0,0,0,1,525.75,0,0
61446,73.0,1,0,0,0,0,178.91666666666666,0,0
61448,70.0,1,0,0,0,0,319.25,0,0
61452,50.0,1,0,0,0,0,640.9166666666666,0,1
61453,17.0,1,0,0,0,1,640.9166666666666,0,1
61455,43.0,0,0,0,0,0,1028.5833333333333,0,0
61456,20.0,1,0,1,0,0,1028.5833333333333,0,0
61457,23.0,1,0,0,0,0,1028.5833333333333,0,0
61458,25.0,0,0,0,0,1,1028.5833333333333,0,0
61459,35.0,1,0,0,0,1,561.8333333333334,0,0
61461,39.0,0,0,0,0,0,59.5,0,0
61462,45.0,1,0,0,0,1,1703.0,0,0
61464,22.0,1,1,1,0,1,1703.0,0,0
61465,20.0,0,1,1,0,0,1703.0,0,0
61466,77.0,1,0,0,0,0,654.63623046875,0,0
61467,53.0,0,0,0,0,1,384.5,0,0
61469,44.0,1,1,1,0,0,1888.0,0,0
61470,44.0,0,0,0,0,0,1888.0,0,0
61471,17.0,1,0,0,0,0,1888.0,0,0
61474,75.0,0,0,0,0,0,3281.5172526041665,0,0
61475,55.0,1,0,0,0,0,5568.5,0,0
61476,48.0,0,0,0,0,0,5568.5,0,0
61477,30.0,0,1,0,0,1,5568.5,0,0
61478,24.0,0,0,1,0,0,5568.5,0,0
61479,69.0,1,0,0,0,0,1537.4235026041667,0,0
61480,65.0,0,0,0,0,1,1537.4235026041667,0,0
61481,26.0,1,0,0,0,1,1537.4235026041667,0,0
61482,25.0,1,0,0,0,1,1537.4235026041667,0,0
61483,25.0,0,0,0,0,1,1537.4235026041667,0,0
61485,38.0,1,0,0,0,1,1392.3333333333333,0,0
61486,19.0,1,0,0,0,0,1392.3333333333333,0,0
61487,25.0,0,0,0,0,0,1392.3333333333333,0,0
61488,25.0,0,1,1,0,0,1131.75,0,0
61489,18.0,0,0,1,0,0,1131.75,0,0
61490,71.0,1,0,0,0,0,4244.26953125,0,0
61491,72.0,0,0,0,0,0,4244.26953125,0,0
61492,42.0,0,1,0,1,0,4244.26953125,0,0
61493,44.0,1,0,0,1,1,4244.26953125,0,0
61497,50.0,1,1,0,0,1,1970.75,0,0
61498,54.0,0,0,0,0,0,1970.75,0,0
61499,30.0,1,1,0,1,1,1970.75,0,0
61500,15.0,0,0,0,0,0,1970.75,0,0
61501,53.0,1,0,0,0,0,1110.6666666666667,0,0
61502,49.0,0,0,0,0,0,1110.6666666666667,0,0
61503,66.0,1,0,0,0,1,518.75,0,0
61504,36.0,1,0,0,0,0,1192.0833333333333,0,0
61505,32.0,0,0,0,0,0,1192.0833333333333,0,0
61506,36.0,1,0,0,0,1,596.9166666666666,0,1
61507,23.0,0,0,0,0,0,596.9166666666666,0,1
61508,33.0,1,0,0,0,1,408.0,0,1
61509,28.0,0,0,0,0,1,408.0,0,1
61510,54.0,1,0,0,0,1,132.16666666666666,0,1
61511,75.0,1,0,0,0,0,66.08333333333333,0,0
61513,46.0,0,0,0,0,0,434.75,0,0
61515,64.0,0,0,0,0,0,2673.25,1,0
61516,39.0,0,1,1,1,0,2673.25,1,0
61518,42.0,0,0,0,0,0,395.0833333333333,1,1
61523,60.0,0,0,0,1,0,1846.8333333333333,1,0
61525,62.0,1,0,0,1,0,4778.583333333333,1,0
61526,62.0,1,0,0,1,0,1615.8333333333333,1,0
61527,62.0,1,0,0,1,0,2987.6666666666665,1,0
61528,62.0,1,0,0,0,1,4778.583333333333,1,0
61529,62.0,1,0,0,0,1,1615.8333333333333,1,0
61530,62.0,1,0,0,0,1,2987.6666666666665,1,0
61531,62.0,1,0,0,1,0,4778.583333333333,1,0
61532,62.0,1,0,0,1,0,1615.8333333333333,1,0
61533,62.0,1,0,0,1,0,2987.6666666666665,1,0
61534,62.0,1,0,0,1,0,4778.583333333333,1,0
61535,62.0,1,0,0,1,0,1615.8333333333333,1,0
61536,62.0,1,0,0,1,0,2987.6666666666665,1,0
61537,62.0,1,0,0,0,1,4778.583333333333,1,0
61538,62.0,1,0,0,0,1,1615.8333333333333,1,0
61539,62.0,1,0,0,0,1,2987.6666666666665,1,0
61540,62.0,1,0,0,1,0,4778.583333333333,1,0
61541,62.0,1,0,0,1,0,1615.8333333333333,1,0
61542,62.0,1,0,0,1,0,2987.6666666666665,1,0
61543,62.0,1,0,0,1,0,4778.583333333333,1,0
61544,62.0,1,0,0,1,0,1615.8333333333333,1,0
61545,62.0,1,0,0,1,0,2987.6666666666665,1,0
61546,62.0,1,0,0,0,1,4778.583333333333,1,0
61547,62.0,1,0,0,0,1,1615.8333333333333,1,0
61548,62.0,1,0,0,0,1,2987.6666666666665,1,0
61549,62.0,1,0,0,1,0,4778.583333333333,1,0
61550,62.0,1,0,0,1,0,1615.8333333333333,1,0
61551,62.0,1,0,0,1,0,2987.6666666666665,1,0
61552,39.0,0,0,0,1,0,4778.583333333333,1,0
61553,39.0,0,0,0,1,0,1615.8333333333333,1,0
61554,39.0,0,0,0,1,0,2987.6666666666665,1,0
61555,39.0,0,0,0,0,1,4778.583333333333,1,0
61556,39.0,0,0,0,0,1,1615.8333333333333,1,0
61557,39.0,0,0,0,0,1,2987.6666666666665,1,0
61558,39.0,0,0,0,1,0,4778.583333333333,1,0
61559,39.0,0,0,0,1,0,1615.8333333333333,1,0
61560,39.0,0,0,0,1,0,2987.6666666666665,1,0
61561,39.0,0,0,0,1,0,4778.583333333333,1,0
61562,39.0,0,0,0,1,0,1615.8333333333333,1,0
61563,39.0,0,0,0,1,0,2987.6666666666665,1,0
61564,39.0,0,0,0,0,1,4778.583333333333,1,0
61565,39.0,0,0,0,0,1,1615.8333333333333,1,0
61566,39.0,0,0,0,0,1,2987.6666666666665,1,0
61567,39.0,0,0,0,1,0,4778.583333333333,1,0
61568,39.0,0,0,0,1,0,1615.8333333333333,1,0
61569,39.0,0,0,0,1,0,2987.6666666666665,1,0
61570,39.0,0,0,0,1,0,4778.583333333333,1,0
61571,39.0,0,0,0,1,0,1615.8333333333333,1,0
61572,39.0,0,0,0,1,0,2987.6666666666665,1,0
61573,39.0,0,0,0,0,1,4778.583333333333,1,0
61574,39.0,0,0,0,0,1,1615.8333333333333,1,0
61575,39.0,0,0,0,0,1,2987.6666666666665,1,0
61576,39.0,0,0,0,1,0,4778.583333333333,1,0
61577,39.0,0,0,0,1,0,1615.8333333333333,1,0
61578,39.0,0,0,0,1,0,2987.6666666666665,1,0
61579,34.0,1,0,0,1,0,4778.583333333333,1,0
61580,34.0,1,0,0,1,0,1615.8333333333333,1,0
61581,34.0,1,0,0,1,0,2987.6666666666665,1,0
61582,34.0,1,0,0,0,1,4778.583333333333,1,0
61583,34.0,1,0,0,0,1,1615.8333333333333,1,0
61584,34.0,1,0,0,0,1,2987.6666666666665,1,0
61585,34.0,1,0,0,1,0,4778.583333333333,1,0
61586,34.0,1,0,0,1,0,1615.8333333333333,1,0
61587,34.0,1,0,0,1,0,2987.6666666666665,1,0
61588,34.0,1,0,0,1,0,4778.583333333333,1,0
61589,34.0,1,0,0,1,0,1615.8333333333333,1,0
61590,34.0,1,0,0,1,0,2987.6666666666665,1,0
61591,34.0,1,0,0,0,1,4778.583333333333,1,0
61592,34.0,1,0,0,0,1,1615.8333333333333,1,0
61593,34.0,1,0,0,0,1,2987.6666666666665,1,0
61594,34.0,1,0,0,1,0,4778.583333333333,1,0
61595,34.0,1,0,0,1,0,1615.8333333333333,1,0
61596,34.0,1,0,0,1,0,2987.6666666666665,1,0
61597,34.0,1,0,0,1,0,4778.583333333333,1,0
61598,34.0,1,0,0,1,0,1615.8333333333333,1,0
61599,34.0,1,0,0,1,0,2987.6666666666665,1,0
61600,34.0,1,0,0,0,1,4778.583333333333,1,0
61601,34.0,1,0,0,0,1,1615.8333333333333,1,0
61602,34.0,1,0,0,0,1,2987.6666666666665,1,0
61603,34.0,1,0,0,1,0,4778.583333333333,1,0
61604,34.0,1,0,0,1,0,1615.8333333333333,1,0
61605,34.0,1,0,0,1,0,2987.6666666666665,1,0
61660,32.0,1,0,0,0,0,4778.583333333333,1,0
61661,32.0,1,0,0,0,0,1615.8333333333333,1,0
61662,32.0,1,0,0,0,0,2987.6666666666665,1,0
61663,32.0,1,0,1,0,0,4778.583333333333,1,0
61664,32.0,1,0,1,0,0,1615.8333333333333,1,0
61665,32.0,1,0,1,0,0,2987.6666666666665,1,0
61672,29.0,1,0,0,0,0,4778.583333333333,1,0
61673,29.0,1,0,0,0,0,1615.8333333333333,1,0
61674,29.0,1,0,0,0,0,2987.6666666666665,1,0
61675,29.0,1,0,1,0,0,4778.583333333333,1,0
61676,29.0,1,0,1,0,0,1615.8333333333333,1,0
61677,29.0,1,0,1,0,0,2987.6666666666665,1,0
61684,25.0,1,0,1,0,0,4778.583333333333,1,0
61685,25.0,1,0,1,0,0,1615.8333333333333,1,0
61686,25.0,1,0,1,0,0,2987.6666666666665,1,0
61691,55.0,0,0,0,0,0,13152.200520833334,1,0
61692,35.0,1,1,1,1,0,13152.200520833334,1,0
61693,36.0,0,1,1,1,1,13152.200520833334,1,0
61694,39.0,1,1,1,1,0,13152.200520833334,1,0
61695,34.0,1,0,0,0,0,13152.200520833334,1,0
61696,32.0,0,1,1,1,0,13152.200520833334,1,0
61697,58.0,1,1,1,0,0,2472.3333333333335,1,0
61699,24.0,0,0,1,0,0,2472.3333333333335,1,0
61700,60.0,1,0,0,0,0,2793.3333333333335,1,0
61701,34.0,1,0,0,1,0,2793.3333333333335,1,0
61702,61.0,0,0,0,0,0,2771.25,1,0
61703,42.0,1,0,0,0,1,2771.25,1,0
61704,40.0,0,1,1,1,0,2771.25,1,0
61706,70.0,1,0,0,0,0,1799.5833333333333,1,0
61707,65.0,1,0,0,0,1,1658.5714518229167,1,0
61709,42.0,1,0,0,0,0,1658.5714518229167,1,0
61710,43.0,1,1,0,0,0,1903.5833333333333,1,0
61714,29.0,1,1,1,0,0,1562.3333333333333,1,0
61717,42.0,1,0,0,0,0,1039.1666666666667,1,0
61719,42.0,1,0,0,0,0,1039.1666666666667,1,0
61720,68.0,1,0,0,0,0,1730.25,1,0
61721,68.0,1,0,0,0,0,344.6666666666667,1,0
61722,68.0,1,0,0,0,0,1730.25,1,0
61723,68.0,1,0,0,0,0,344.6666666666667,1,0
61724,68.0,1,0,0,0,0,1730.25,1,0
61725,68.0,1,0,0,0,0,344.6666666666667,1,0
61726,68.0,1,0,0,0,0,1730.25,1,0
61727,68.0,1,0,0,0,0,344.6666666666667,1,0
61728,34.0,1,0,0,0,0,1730.25,1,0
61729,34.0,1,0,0,0,0,344.6666666666667,1,0
61730,34.0,1,0,0,0,0,1730.25,1,0
61731,34.0,1,0,0,0,0,344.6666666666667,1,0
61732,34.0,1,0,0,0,0,1730.25,1,0
61733,34.0,1,0,0,0,0,344.6666666666667,1,0
61734,34.0,1,0,0,0,0,1730.25,1,0
61735,34.0,1,0,0,0,0,344.6666666666667,1,0
61736,60.0,0,0,0,0,0,1730.25,1,0
61737,60.0,0,0,0,0,0,344.6666666666667,1,0
61740,60.0,0,0,1,0,0,1730.25,1,0
61741,60.0,0,0,1,0,0,344.6666666666667,1,0
61744,47.0,0,0,0,0,0,1730.25,1,0
61745,47.0,0,0,0,0,0,344.6666666666667,1,0
61748,47.0,0,0,1,0,0,1730.25,1,0
61749,47.0,0,0,1,0,0,344.6666666666667,1,0
61752,22.0,1,0,0,1,0,1730.25,1,0
61753,22.0,1,0,0,1,0,344.6666666666667,1,0
61754,22.0,1,0,0,1,0,1730.25,1,0
61755,22.0,1,0,0,1,0,344.6666666666667,1,0
61760,76.0,1,0,0,0,0,3431.5,1,0
61761,75.0,0,0,0,0,0,3431.5,1,0
61762,36.0,0,1,1,1,1,3431.5,1,0
61763,33.0,0,1,0,1,0,3431.5,1,0
61767,35.0,1,1,1,0,0,5216.416666666667,1,0
61768,31.0,0,1,0,1,0,5216.416666666667,1,0
61769,52.0,1,1,0,1,0,7180.666666666667,1,0
61770,48.0,0,1,1,1,0,7180.666666666667,1,0
61773,48.0,0,1,1,0,0,4861.083333333333,1,0
61774,46.0,1,0,0,0,0,4861.083333333333,1,0
61775,44.0,1,1,1,0,0,4861.083333333333,1,0
61777,55.0,1,0,0,0,1,3684.375,1,0
61778,51.0,0,0,1,0,0,3684.375,1,0
61781,70.0,1,0,0,0,0,3209.5,1,0
61782,63.0,0,0,0,0,0,3209.5,1,0
61783,62.0,1,0,0,1,0,5441.333333333333,1,0
61784,58.0,0,1,1,1,0,5441.333333333333,1,0
61785,23.0,0,1,1,0,0,5441.333333333333,1,0
61786,17.0,0,0,0,0,0,5441.333333333333,1,0
61787,31.0,0,0,1,0,0,301.9166666666667,1,0
61790,64.0,1,0,0,0,0,2490.1666666666665,1,0
61791,64.0,0,0,0,0,0,2490.1666666666665,1,0
61792,53.0,0,1,0,1,0,3536.5833333333335,1,0
61795,73.0,1,0,0,0,0,2369.1666666666665,1,0
61796,54.0,1,0,0,0,0,2369.1666666666665,1,0
61797,51.0,1,0,0,0,0,2369.1666666666665,1,0
61798,49.0,0,1,1,1,1,9776.583333333334,1,0
61800,60.0,1,1,0,0,0,1229.3333333333333,1,0
61801,80.0,1,0,0,0,0,943.0833333333334,1,1
61803,45.0,1,1,1,0,1,943.0833333333334,1,1
61804,44.0,0,1,1,0,0,1283.8333333333333,1,0
61807,47.0,1,0,0,0,0,2893.5,1,0
61808,41.0,0,0,0,0,0,2893.5,1,0
61812,37.0,1,0,0,0,0,1647.5833333333333,1,0
61813,34.0,0,0,0,0,0,1647.5833333333333,1,0
61815,15.0,1,0,0,0,0,1647.5833333333333,1,0
61816,52.0,1,0,0,0,0,2390.5833333333335,1,0
61819,43.0,0,0,0,0,0,659.25,1,0
61820,43.0,0,0,0,0,0,298.8333333333333,1,0
61821,43.0,0,0,0,0,0,199.25,1,0
61825,43.0,0,0,0,0,1,659.25,1,0
61826,43.0,0,0,0,0,1,298.8333333333333,1,0
61827,43.0,0,0,0,0,1,199.25,1,0
61828,43.0,0,0,0,0,0,659.25,1,0
61829,43.0,0,0,0,0,0,298.8333333333333,1,0
61830,43.0,0,0,0,0,0,199.25,1,0
61834,43.0,0,0,0,0,1,659.25,1,0
61835,43.0,0,0,0,0,1,298.8333333333333,1,0
61836,43.0,0,0,0,0,1,199.25,1,0
61837,43.0,0,0,0,0,0,659.25,1,0
61838,43.0,0,0,0,0,0,298.8333333333333,1,0
61839,43.0,0,0,0,0,0,199.25,1,0
61843,43.0,0,0,0,0,1,659.25,1,0
61844,43.0,0,0,0,0,1,298.8333333333333,1,0
61845,43.0,0,0,0,0,1,199.25,1,0
61846,23.0,0,0,0,0,0,659.25,1,0
61847,23.0,0,0,0,0,0,298.8333333333333,1,0
61848,23.0,0,0,0,0,0,199.25,1,0
61852,23.0,0,0,0,0,1,659.25,1,0
61853,23.0,0,0,0,0,1,298.8333333333333,1,0
61854,23.0,0,0,0,0,1,199.25,1,0
61855,23.0,0,0,0,0,0,659.25,1,0
